record_id,region,soil_type,crop_type,season,growth_stage,irrigation_method,soil_moisture_pct,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,soil_ph,nitrogen_ppm,phosphorus_ppm,potassium_ppm,evapotranspiration,irrigation_needed
22,North,Loamy,Maize,Zaid,Flowering,Flood,19.76457024564293,28.06188970199254,22.139001862898617,8.920804957215534,7.995898082299177,5.30782989754276,61.04848569292266,95.19404409736767,204.0735225739606,1.9056009552892559,1
23,North,Clay,Rice,Kharif,Vegetative,Furrow,30.45012539746527,43.593603431824135,88.19781098045371,0.4371889746036805,8.16235819158129,7.13084267662137,60.111074854484784,16.750981784622944,158.45649084179223,2.703888029341285,1
24,West,Silt,Sugarcane,Zaid,Seedling,Furrow,35.645329030558415,36.57735601727495,20.616734854166864,7.417081709700513,16.824104327795393,6.274005530200166,94.93113142673037,69.02261549319556,118.90205360933547,3.512982998590385,1
25,Central,Chalky,Cotton,Rabi,Vegetative,Flood,41.92489889519251,42.9049560858765,75.20616082528142,0.5264520715116939,13.270198202260405,5.662799254587682,107.45959872286655,51.76770339283848,31.694315637027476,6.598862322395861,1
26,East,Chalky,Groundnut,Zaid,Fruiting,Furrow,64.96231729751095,30.82763919816497,31.41109151896374,10.651116388123194,9.635604452166108,6.174535424191916,66.5782233375191,141.13844935481765,105.65555913561565,9.702892366310637,0
27,West,Clay,Rice,Rabi,Flowering,Drip,23.977164751085184,22.76712824379419,,1.8134975486229492,3.727244218217915,6.280798585082538,29.96012623964138,7.195470456022776,53.52729187585082,1.7860107724144523,1
28,Central,Sandy,Rice,Rabi,Vegetative,Furrow,45.996410688952814,16.58480059094166,86.95969546924144,5.312270216254646,0.5534790735536477,8.142209003286386,108.26320998158702,43.25265944368884,51.726117531329244,8.004942842242714,0
29,North,Chalky,Tomato,Zaid,Flowering,Furrow,51.46901982034297,36.782545544515514,69.0425859776943,3.342295070339043,5.470866939692315,4.9138331348198125,44.84917848230786,136.57001814329968,170.0534961234095,2.6426900189746174,0
30,Central,Clay,Cotton,Rabi,Maturity,Furrow,13.25152889039984,18.639089940166023,70.41756123504538,2.2809229299758464,2.6867850992170315,5.6189229872304605,24.515507701140066,142.60694656172777,78.03210691168411,11.686027746638919,1
31,South,Silt,Potato,Zaid,Vegetative,Sprinkler,52.528139633100686,24.083253848159018,20.400435647726642,-999.0,19.636125771305984,6.650259266330856,88.42962658950185,119.61073312043436,92.39837969511484,10.88650773936916,0
32,East,Chalky,Onion,Kharif,Flowering,Drip,21.936688658110405,30.97412723651692,93.86536745852015,14.736899649997516,2.8124489453471346,7.293147706522367,12.663513378649057,11.01974538237935,172.80777124492425,11.445411338403272,1
33,South,Chalky,Onion,Rabi,Vegetative,Furrow,14.553611508969567,31.93249763339243,85.83744526818607,0.21072761756850805,18.105705932670904,7.022549155836975,135.9893745120477,81.39647910981336,17.997078272362725,2.1678026534097885,1
34,South,Sandy,Sugarcane,Kharif,Vegetative,Furrow,76.42198760773333,33.017495909614084,87.1329669297569,12.557455891426754,9.641467244402065,8.266570950949578,88.53561701769917,58.01783393721774,121.89665988366515,6.368400211396112,0
35,Central,Chalky,Soybean,Kharif,Vegetative,Flood,77.59424231521916,19.98765991049102,69.4433402788154,4.696282885885006,1.8344597435943992,7.682435699277892,138.0253729290458,116.93562231583324,118.53421468147275,2.817712236982128,0
36,Central,Silt,Wheat,Rabi,Fruiting,Furrow,66.58781436815228,26.392122144649463,45.85901964909024,8.233474594605326,20.318251235789646,6.728307367897721,47.445079287009044,7.978514157843327,87.16898669966842,7.603911058614829,0
37,West,Sandy,Maize,Zaid,Fruiting,Sprinkler,31.322963842135948,33.515826813509,87.02364868178606,2.4215266918911467,14.490764255915334,5.3587307666940305,135.9687225666557,28.583668988481808,170.10380149193907,3.5601302392805048,1
38,North,Silt,Groundnut,Zaid,Vegetative,Flood,16.83704798044687,44.09456593901354,41.86376961133942,3.191808216742295,5.894037821589326,6.303496925608959,20.378714682007303,70.93328460228126,193.292462573817,9.476940817058678,1
39,East,Sandy,Groundnut,Zaid,Vegetative,Furrow,57.89631185585098,36.82893413099066,62.20336575066521,10.15709652531039,22.3670293583167,7.273528976777909,5.697268128583984,22.858911127434908,95.39385169229021,8.084028607146346,0
40,South,Chalky,Soybean,Zaid,Flowering,Flood,40.81067456177209,,27.47982292579118,2.6794179242322125,1.1314578467637864,7.851848699344339,4.617768463644358,100.44369569067324,93.51014545467194,7.287650537159956,0
41,Central,Silt,Cotton,Kharif,Maturity,Flood,,37.86636174942531,89.14667225995626,3.824930133708935,5.045490204944072,8.338944897689549,65.08185188389179,119.01124706527075,102.92306458250268,10.077498737618628,0
42,North,Loamy,Onion,Zaid,Seedling,Drip,44.66238370778891,32.751509066772016,30.557784332841,0.10200814103715009,18.801173195146525,6.921811064551671,11.62058764700327,102.1553845760083,148.2404263207776,6.5030033391844375,1
43,West,Silt,Cotton,Rabi,Maturity,Furrow,,20.760701074090335,36.86726042978054,0.8634286888814079,17.73444825774723,6.60767746921773,71.70350378346424,63.841138477797436,136.95235959328727,3.968369143802531,0
44,Central,Silt,Tomato,Kharif,Flowering,Flood,73.65242814551475,35.00056955677539,61.860061859616124,5.131734998569918,7.231792343111951,4.570767692484593,45.850070491246065,127.3662116066337,45.68116458741185,7.82776046480097,0
45,West,Loamy,Potato,Zaid,Fruiting,Furrow,28.114598712001182,33.70138697879722,77.30697501597362,6.311133814936774,1.550621883819578,4.78839627660072,46.988058946376185,19.964489099391546,13.09854646286538,11.527688954175867,1
46,Central,Clay,Tomato,Kharif,Flowering,Drip,56.37655990477874,33.074075113717996,66.45134794522242,4.368562643371641,21.451951805623594,5.124419990549601,88.98525951632377,37.74909466535629,194.59709661244182,7.612752996786263,0
47,East,Sandy,Tomato,Rabi,Flowering,Drip,31.819775326258767,29.693576039647223,37.41004346001171,0.7733959756087203,7.842440951747564,4.719039724758512,22.833720861226826,70.98325436158397,53.519300745409375,7.925813939433738,1
48,South,Chalky,Sugarcane,Rabi,Seedling,Drip,46.40476148244676,30.85969811967827,20.070728189561777,2.947589670621511,4.892835373206631,6.103452955219706,107.31747184756235,8.894096837491535,130.9123203615713,11.282257493856306,1
49,West,Silt,Wheat,Zaid,Maturity,Flood,48.26971955402958,25.03327581354312,76.78629352305794,2.193259487874664,12.901545559024427,5.847514180555489,81.48432876900887,13.874438327149356,169.82979056246307,6.668026103385194,0
50,West,Clay,Onion,Rabi,Fruiting,Flood,22.93981188678689,30.579380779269094,93.89054944333203,3.422536500603325,22.75567998206118,7.049416631473571,128.09224803865152,57.629288899743955,61.55673386217319,11.959932078862717,1
51,West,Peaty,Wheat,Kharif,Flowering,Flood,77.8709239435191,20.926677170354345,80.74348402295678,10.213775360211075,1.0886644460843837,6.642660431733611,51.077691527453275,136.86351302651033,130.2638497996704,2.75628247886383,0
52,Central,Clay,Wheat,Rabi,Seedling,Sprinkler,64.25929763527802,39.1552319208113,54.51549636174615,7.477454204752572,19.145102200772193,6.883883037551438,137.58009888939756,131.71998552516504,22.119549435591107,6.907438273135522,0
53,West,Peaty,Soybean,Zaid,Flowering,Sprinkler,75.76492590949324,20.573308640961233,87.782544604933,0.43863726504070366,14.311830698467723,6.387908811750616,80.61587053996325,67.56635445036962,198.83594609701044,3.341909251158196,0
54,Central,Sandy,Onion,Kharif,Flowering,Sprinkler,72.63791452993541,17.548988696683992,50.73857548387625,11.050448800080817,10.636227913795423,5.610948594217028,136.27627386625474,20.612988954055858,11.922446385378304,5.986590051747619,0
55,Central,Peaty,Sugarcane,Zaid,Maturity,Furrow,51.85299851677596,28.08738079071472,59.37005631826007,3.1910904543916176,18.602011102626502,8.311301259785909,3.788491566596146,25.82561011397316,89.82580813740014,2.876313004519449,0
56,East,Loamy,Cotton,Kharif,Maturity,Sprinkler,74.53119645161817,34.749223185181854,55.784732554676246,6.810197414503687,24.14561061104081,4.845636639040556,101.91668513773432,54.74417791832345,110.04794462230477,3.447816486783867,0
57,Central,Loamy,Cotton,Zaid,Seedling,Furrow,16.194475143634364,28.131504748006243,53.571790449914374,0.7543425426217574,5.730155279067276,8.255563997861229,114.32701340098308,30.4607582875833,162.04876462598963,3.3188005459548986,1
58,North,Clay,Tomato,Rabi,Flowering,Sprinkler,23.718800369340165,23.302623958539257,78.13930769704294,5.554226929717211,3.5911841268029905,5.744952187458939,7.44426013470826,12.031461186604785,24.831345999846352,4.520344729264087,1
59,West,Loamy,Onion,Rabi,Flowering,Flood,13.165910223737665,31.745135516713223,,1.3480715275409303,22.822043630567425,6.550645781469189,81.0557529622744,97.69773511039958,90.3656346403112,2.480655379707201,1
60,South,Loamy,Wheat,Zaid,Flowering,Flood,32.7731231534285,25.410070062365996,43.75378415189121,2.8846570589329543,16.72382693643259,4.9353692913101845,112.27192110252277,84.31005247994075,61.44087175640773,9.902763924725178,1
61,West,Clay,Sugarcane,Zaid,Vegetative,Furrow,37.20741027826374,42.98603070379899,39.361862574385874,0.08503333560987604,10.949650539049149,4.783724273484037,78.54542153123019,42.238029906822334,63.96219671713471,3.427431570214349,1
62,North,Silt,Groundnut,Zaid,Vegetative,Flood,28.994432224172712,42.67935418810716,22.831048772557505,0.8220779759251046,14.331489256607078,6.218181794874411,8.93390265676533,112.9475154700841,159.65152279337644,5.5822589465771255,1
63,Central,Sandy,Groundnut,Zaid,Flowering,Drip,68.01162564063506,30.071154599162863,63.73963714122845,0.48299776562470687,18.6403476294061,7.466789505518713,97.08261372576361,112.512588717346,1.119493731525794,1.1766285205302673,0
64,East,Peaty,Tomato,Zaid,Maturity,Furrow,34.97273286855125,24.836519820547757,37.24710615507757,1.3705014389440293,19.32579746764293,5.577459110194196,8.483568054263209,71.19528568085046,153.5621464738731,2.1536969760996034,1
65,Central,Clay,Maize,Rabi,Seedling,Drip,29.665415678116652,37.11397241869918,31.11004415122873,0.5269030794342965,22.997354520474115,6.74939155574128,114.44564530230139,13.997220549224613,166.13167817523677,10.858990904545767,1
66,East,Loamy,Wheat,Zaid,Maturity,Flood,47.988725821077395,16.101388304491998,69.03724728707581,5.886817086513211,10.671069722390566,5.614601362091273,6.024785662937216,133.17806301469685,184.77925998762413,10.2087622422449,0
67,South,Peaty,Tomato,Kharif,Seedling,Furrow,19.864695748233387,29.243070181309538,71.09069433661617,0.14734952734237788,7.335272750484875,6.054452243572163,19.235633341451912,96.95577591344083,128.51076966224912,10.250146977007141,1
68,West,Silt,Potato,Kharif,Fruiting,Flood,66.15378865278278,25.089701828110005,76.41161691932496,4.8082779163590255,15.991606669746048,8.1257852738953,38.51506267325759,35.822368777032885,68.35834229580945,5.524887589803428,0
69,Central,Chalky,Rice,Rabi,Flowering,Flood,15.218545057583958,,57.76826722539436,0.7582314386659899,10.39319748198826,7.923358501979678,88.671070916512,88.51590931996286,87.58312017251849,2.556838787368306,0
70,East,Sandy,Potato,Zaid,Flowering,Flood,79.08208556203621,15.360090818180476,87.0540953902915,14.516809980416859,14.864961348724448,6.564070173670519,136.69027394838284,58.72811689500639,198.795896868923,2.186839736437477,0
71,East,Sandy,Tomato,Rabi,Vegetative,Drip,64.05713385076602,31.584446271550473,90.22570650486709,13.522338612481928,10.499644961398754,5.452422509888315,16.495199366790818,92.1256977617139,180.64329941934972,7.661629972807869,0
72,North,Loamy,Groundnut,Rabi,Fruiting,Drip,23.91009770739207,37.21990743199878,80.55282048443671,1.2777081248525164,3.824894666954362,5.272735650932091,19.979073689948578,68.71127988099802,95.02281136538562,10.110125803994926,1
73,North,Silt,Tomato,Zaid,Vegetative,Flood,10.386548198652168,29.550539625721235,67.66951115061404,4.765049758760423,11.73566879147396,8.316349412142857,51.64185553813724,70.39346178476136,193.3279164577391,10.901259303542673,1
74,West,Sandy,Maize,Kharif,Maturity,Flood,67.0822999918384,17.56209090488165,42.779071519339155,0.14202473622481934,17.27294554852582,5.3108663860427505,117.07067928574483,106.7029033265671,168.70574945832408,4.1760481561624925,0
75,East,Peaty,Wheat,Kharif,Vegetative,Flood,59.4800140693332,44.173841700837066,93.72086912151659,13.425713688947718,19.982095191691247,7.732673243650156,65.41233338511398,88.99023317927649,184.72342164025792,4.53129226816799,0
76,South,Peaty,Cotton,Zaid,Seedling,Furrow,61.030501762869115,30.540312941282938,40.56021253939538,3.7010609044161042,12.333156919913671,5.9758808381421495,45.02548403581503,11.59314023041272,140.0103330880638,2.109643225475671,0
77,East,Chalky,Groundnut,Zaid,Flowering,Sprinkler,63.9889242680162,33.42558732957034,35.19926914928233,-999.0,4.130947255260023,8.442639390232953,78.56853650924057,9.47916771471403,175.819078909709,9.518507681948131,0
78,East,Loamy,Wheat,Zaid,Maturity,Furrow,15.183125621386324,22.09829348122522,53.161558533993706,2.0965525214810294,10.36719274123579,5.972622961451151,36.473247642405006,44.22633943702516,182.81205897353678,4.0325929823325275,1
79,Central,Silt,Groundnut,Zaid,Fruiting,Flood,35.09260099809909,29.504942553204113,24.263042803429133,0.3998148060152056,19.657348221042454,5.906066499642904,56.16238701465293,62.38566949811821,18.86339983083764,6.290224165197726,1
80,Central,Peaty,Groundnut,Zaid,Flowering,Furrow,18.11083416675908,27.874484758749656,93.38708485038431,2.4956747947699034,10.321481765426821,7.049854515510493,46.564720892485866,39.90727108099648,197.869480215435,11.217870349817156,1
81,North,Sandy,Onion,Kharif,Maturity,Flood,70.41723981129155,17.24687526005951,64.13251673123186,5.542197219282602,17.413269840105556,8.346067226507277,112.57974313805043,94.46167942013811,68.39068524663298,9.274373033574307,0
82,Central,Peaty,Potato,Rabi,Fruiting,Flood,53.63086887792905,18.184810606424016,61.771406874813145,3.1733528666519657,12.680342041952244,8.404838423185732,129.39580170132012,28.290650100215178,90.17939946458786,1.5801168591797894,0
83,East,Chalky,Maize,Rabi,Seedling,Sprinkler,33.16286173968544,40.12417558856323,69.18472099247899,2.4202870102976037,6.030578127734917,7.328824585867941,106.34010690196766,102.10045897744462,162.34027063452714,1.0897005390537264,1
84,Central,Sandy,Potato,Kharif,Seedling,Sprinkler,14.449084520021653,22.19459856619771,57.2767735832905,0.6343796360553384,19.90376270057686,7.518425462545414,61.47170064419769,112.10685757389487,136.303742642362,9.661487184684487,1
85,North,Silt,Groundnut,Zaid,Fruiting,Flood,31.768762520096352,20.84874814495892,22.40476378209062,1.4047839940567663,2.1053363517671757,6.753608703892111,70.60689684953293,18.026299601369335,183.07728204939175,7.077502606765652,1
86,West,Loamy,Tomato,Zaid,Flowering,Sprinkler,32.76283254187229,30.147343537504177,65.92334666302975,0.5275986846551421,13.122257068878765,7.5231029565293275,17.510317150120997,94.36690528763326,82.11761890923829,8.92367850298971,1
87,South,Chalky,Maize,Rabi,Seedling,Sprinkler,61.072432483664485,38.06241394087539,73.7130407717323,8.238262682397183,5.2222758560851235,7.939118619881986,104.5610595588353,139.40821650551655,76.52407355361251,2.724968540092749,0
88,East,Chalky,Sugarcane,Zaid,Maturity,Furrow,54.62902299486492,16.858395557369636,51.256179546803985,0.7265153413955499,1.6766407135343915,6.444381212780093,83.50659511530617,27.959453503185276,6.4962141559705335,10.592526349676822,0
89,South,Loamy,Groundnut,Rabi,Flowering,Drip,72.10489198034286,32.304237589147675,76.79716790533948,4.523952648966756,12.573348427081221,6.979449051320412,126.3415994592411,131.8489105118424,94.8587022172799,9.506574769159082,0
90,West,Loamy,Tomato,Kharif,Fruiting,Flood,43.055044761336454,18.5763132852172,37.02509745038155,2.098381149198177,12.48905389837309,6.649266780932191,28.085560100521448,87.87695264473241,148.4345079174673,10.79922805460075,0
91,East,Clay,Soybean,Kharif,Seedling,Drip,18.37159721568112,16.093831524768554,36.5957443299638,1.2807773949013366,17.67252254189302,6.749882454114709,106.3616570705657,85.68700576309823,61.741637113374296,4.752056909232179,1
92,South,Loamy,Soybean,Rabi,Seedling,Flood,59.92713510560965,16.582318564866522,32.10627407656805,5.10087889801977,18.618767326297622,8.060191639495763,95.85403264068655,7.528788936525739,94.8589353031375,4.03275714811571,0
93,West,Loamy,Sugarcane,Zaid,Vegetative,Furrow,63.254953403182824,40.02492324625324,47.89960698418714,3.0532510602672653,18.19478721732242,5.922467320822281,37.2183747333653,108.50354036602775,44.976542539482,2.669045839163196,0
94,East,Sandy,Cotton,Rabi,Vegetative,Flood,49.28940382986474,18.539174508841846,83.52590265418127,2.5553404931745556,10.238968322918875,5.332736102402497,93.43300953571551,69.34959263396844,158.42150020364943,11.230973587416967,0
95,West,Chalky,Groundnut,Rabi,Flowering,Sprinkler,63.96770259681927,16.35454093236876,82.09340466117982,4.492892676457078,15.792244680664064,6.3251204410945165,129.41227328073094,104.57028681609444,12.404870074935156,2.945121239136248,0
96,East,Silt,Onion,Kharif,Flowering,Flood,44.56569174550735,28.13699661428737,48.711815597262785,3.37916596710137,14.423631066099007,5.33234076192506,128.58103827339664,117.33125999975786,144.60352627510215,2.3124895708265556,0
97,East,Silt,Sugarcane,Rabi,Fruiting,Sprinkler,46.59129805673958,40.319804158260744,64.18390519851775,1.8083240672218246,10.53904390292299,6.493601702648077,100.74772043225978,75.9504741389804,77.68270240772162,3.1194602988546056,1
98,West,Peaty,Tomato,Kharif,Fruiting,Furrow,39.927871285098476,22.87225129467906,,4.094246938587626,14.93031735464983,8.114032421428234,6.730235754768414,38.22842542535555,8.527194224359762,9.485198994361246,1
99,North,Loamy,Rice,Kharif,Fruiting,Sprinkler,11.779338872086663,27.651378525777492,38.09050809710172,5.535721563713098,23.681196917656564,6.969734081929911,122.11700722482261,20.52801125195794,174.96126539481608,10.78482158481169,1
100,South,Silt,Tomato,Kharif,Vegetative,Furrow,17.552399889531312,16.197675976912535,32.61058144210603,0.13527945242274247,4.822343592034434,7.921731413212311,92.0890049806356,23.27295355020007,99.98298195213886,9.920048021460667,1
101,North,Silt,Sugarcane,Rabi,Seedling,Drip,12.200042998071398,28.472355424046278,92.90719949092332,3.135596304146064,22.644302394638157,5.164763678462047,43.46079544558282,125.70552482214082,122.86038877130646,7.195624081584133,1
102,Central,Chalky,Cotton,Rabi,Seedling,Furrow,54.54872878846463,32.32839241911401,66.3167984907214,0.29706922486325804,1.336387849579959,8.103494370148708,26.215050638797905,17.91882386640636,150.06629176251366,11.932726758554955,0
103,South,Silt,Soybean,Zaid,Fruiting,Sprinkler,32.004918675342864,32.127211612564345,93.60617913752479,1.0314654436462904,7.709730322541517,6.907148657628463,16.268540819624395,55.78064059175242,134.2902587652437,1.7573947094279365,1
104,East,Silt,Groundnut,Zaid,Vegetative,Drip,45.599948381529195,24.972800765230957,45.33169903491718,4.110687174071322,7.203631215288206,4.627039154961919,7.033165896086537,48.46982371190947,149.8256585169954,10.53910845603788,0
105,South,Sandy,Maize,Kharif,Fruiting,Sprinkler,73.5296531748265,24.465995419894064,72.72737749805987,10.056631445853938,15.659127697022642,7.032475821140148,105.57445471310591,125.49107167715069,156.26774533846083,5.704852478851458,0
106,South,Loamy,Cotton,Zaid,Maturity,Furrow,27.450456040421248,18.198708568097935,36.69527274059283,10.719609301264732,3.280623794432258,8.305587825043672,33.01801985205854,69.26555760067228,120.77606376574523,6.006345835760131,1
107,Central,Silt,Groundnut,Zaid,Flowering,Drip,38.72680461249408,26.003949619388052,39.59001284554347,0.36255245247511636,22.058690295993845,4.816668001901448,3.3954110460557096,144.48473051547995,74.95575533609012,2.403543830164086,1
108,North,Sandy,Groundnut,Kharif,Vegetative,Furrow,62.88857969801341,17.98484006618894,58.392659095221795,2.7159270494756123,20.713785211626032,6.8298245218782885,55.6178912578785,106.87293821395599,49.844140691850235,1.3677627178921126,0
109,East,Clay,Maize,Kharif,Seedling,Flood,26.015871584413574,37.99787834136155,43.97135941310535,4.373423020388461,16.301645492131943,8.16191441147886,67.56499128292745,123.38391843362142,185.09516351382138,4.482911586763766,1
110,South,Peaty,Potato,Rabi,Maturity,Flood,15.38859368801551,43.98822893244558,32.57161728804384,0.7953884312793005,11.460345794804944,4.538780673337499,23.692232326017766,14.30747857386786,198.83459315083516,2.923388864253222,1
111,North,Sandy,Maize,Kharif,Flowering,Sprinkler,30.282601703963763,44.10223370000121,39.716052649199455,7.250053392353389,23.32390105355196,7.023651705863292,6.166767062756968,36.69982701340991,73.32086479513282,6.316726316784427,1
112,Central,Peaty,Tomato,Zaid,Flowering,Flood,21.28549010778031,40.95213298126181,22.681129584939846,6.817486176462234,20.7686638680139,6.399609167323851,26.47756763372964,19.639698357915094,23.023699459821543,2.6206357865914915,1
113,North,Peaty,Tomato,Zaid,Flowering,Flood,75.07883566398012,33.023764480188575,72.8317716108115,11.682830499827352,12.482878702031122,5.887957274594442,95.07438665712041,67.22518599808116,45.620152058868406,2.5172051015250334,0
114,Central,Clay,Maize,Zaid,Vegetative,Flood,66.56842656950919,36.0259709173164,56.90874928143962,0.04261111644331132,17.54683386135778,7.010145959781504,11.514114815168897,104.15168578347692,137.48680592737387,10.646768825142344,0
115,South,Clay,Groundnut,Rabi,Vegetative,Sprinkler,54.33826295572964,23.556174080412422,27.06822998033942,1.2210969994935013,14.173248804492115,4.710808378349668,77.70518427797913,24.514217389435025,35.45134084145781,11.134241714590498,0
116,East,Clay,Maize,Zaid,Vegetative,Furrow,71.00224131314025,33.923112605178616,32.87704948463684,8.777717702066528,14.698555959706614,7.512252185149601,20.497678307143335,18.87443896261213,159.92506597750256,11.606378294467008,0
117,North,Sandy,Wheat,Rabi,Seedling,Flood,66.257045382938,28.669486483196323,27.690090358448302,5.552109504599079,8.274401735936781,4.5179179076788305,27.396484301258713,89.11826857316385,189.22119917431627,8.48552687161303,0
118,Central,Clay,Groundnut,Zaid,Seedling,Flood,23.05990412202251,29.460520193307975,65.94446062069073,11.240004149624694,11.552115115622419,5.727742975169409,55.03090365733782,33.39534929569648,197.54856059116366,9.481181552754563,1
119,East,Chalky,Tomato,Rabi,Seedling,Furrow,72.47912989429844,37.73329681125474,27.065777270937033,0.29439764158314125,1.9530357697436052,6.515834550738713,14.115547047522387,69.50213540429243,1.9117287248525894,10.19363230766892,0
120,South,Silt,Potato,Zaid,Maturity,Flood,47.75395693409555,23.457550667917552,76.5711749776412,4.5436465296853505,8.933717291614812,6.008089002266207,24.2484903895098,7.41207052051907,196.4216038156554,8.24814265032731,0
121,North,Sandy,Rice,Rabi,Maturity,Drip,66.52081086148438,24.541188350835597,21.53831894902934,4.208776285579335,17.3957128840538,5.72990374082233,48.85333760318958,98.6888577497824,151.73985592157163,4.632674151727821,0
122,West,Loamy,Potato,Zaid,Fruiting,Furrow,72.72639099464453,42.7392537338591,38.70318409969191,0.18163149514556026,23.83040076265466,7.823340581872385,46.15366076977136,78.49087533809778,17.230297614079465,2.720256982768765,0
123,East,Clay,Wheat,Kharif,Fruiting,Furrow,32.26024324803047,16.686728845529167,86.80000069189303,3.6028187872265676,24.076602819075507,8.239330297087635,104.89800799460247,93.87632034900176,85.12429609963893,3.610006378739651,1
